service_request_id|status|service_name|service_code|description|agency_responsible|requested_datetime|updated_datetime|expected_datetime|address|zipcode|latitude|longitude|requested_date|updated_date|last_table_update
SR21098572|OPEN|"""Unsanitary living conditions"""|"""BD_UNSAN"""|"""TEN LIVING IN DEPLORABLE CONITIONS, URINE FECES ON FLOORS PER SOC. WRKER ELI RIDDLE-AMERICAN MERCY 806-9504 TENANTS DATHY AND DENVER WALKER"""|Cinc Health Dept|2021-11-16|2021-11-17|2022-05-15|"""2375 MONTANA AV - GJ0981536770 """|45211.0|39.1548642607648|-84.5718056257255|11/16/2021 12:00:00 AM|11/17/2021 12:00:00 AM|11/17/2021 12:00:00 AM
SR21098693|NEW|"""Litter, Bldg dept property"""|"""LTTR-BLD"""|"""Transfer: 12/03/2021 8:07 AM/SPATTONLitter is coming off of private building site. - Transfer: 11/16/2021 1:54 PM/SGOODWINREFER TO DOTE - READ NOTES - Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-11-16|2021-12-03|2022-01-02|"""3758 ISABELLA AV, CINC - GJ2187736142"""|45209.0|39.1462205782513|-84.4325382836952|11/16/2021 12:00:00 AM|12/03/2021 12:00:00 AM|12/03/2021 12:00:00 AM
SR21098544|CLOS|"""Sign, handicap parking signs"""|"""HNDCPPRK"""|"""would like handicap parking in front of home for husband"""|Dept of Trans and Eng|2021-11-16|2021-11-16|2022-05-15|"""1236 BATES AV - GJ1286435333 """|45225.0|39.1411833536571|-84.5370031479734|11/16/2021 12:00:00 AM|11/16/2021 12:00:00 AM|11/16/2021 12:00:00 AM
SR21098590|CLOS|"""Food operation, request gen"""|"""GRCRYCNC"""|"""Broadway Square 1 PL LLC- Small dumpster overflowing."""|Cinc Health Dept|2021-11-16|2021-11-17|2022-05-15|"""1826 RACE ST - GJ1455632612 """|45202.0|39.1162687961192|-84.5183019280569|11/16/2021 12:00:00 AM|11/17/2021 12:00:00 AM|11/17/2021 12:00:00 AM
SR21098838|CLOS|"""Sidewalk, Obstructions"""|"""ADASDWKO"""|"""Transfer: 11/19/2021 11:44 AM/SSITTASONprivate bushes  - Request entered through the Web. Refer to Intake Questions for further description."""|Dept of Trans and Eng|2021-11-16|2021-11-22|2022-05-18|"""222 OAK ST, CINC - GJ1567634313"""|45219.0|39.131316658074|-84.5048125810119|11/16/2021 12:00:00 AM|11/22/2021 12:00:00 AM|11/22/2021 12:00:00 AM
SR21098562|OPEN|"""Heat, no heat hazard"""|"""HEAT"""|"""NO HEAT - STILL NO HEAT """|Cinc Health Dept|2021-11-16|2021-11-17|2022-05-15|"""3185 FERNCREST CT - GJ0883935795 """|45211.0|39.1463157479984|-84.5834007783735|11/16/2021 12:00:00 AM|11/17/2021 12:00:00 AM|11/17/2021 12:00:00 AM
SR21098779|CLOS|"""Building, commercial CBHCODEC"""|"""BLD-COM"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-11-16|2021-11-30|2022-05-15|"""3654 BOUDINOT AV, CINC - GJ0715736798"""|45211.0|39.1557475769998|-84.6025310495427|11/16/2021 12:00:00 AM|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM
SR21098655|CLOS|"""Weeds, alley/row/steps"""|"""WDSBSTRC"""|"""OVERGROWN BUSHES BLOCKING ARROW SIGNS AROUND THE BEND """|Public Services|2021-11-16|2021-11-19|2022-01-15|"""HEDGE AV & IONA AV - GJ2411140363 """|45213.0|39.1836382481405|-84.4053307183364|11/16/2021 12:00:00 AM|11/19/2021 12:00:00 AM|11/19/2021 12:00:00 AM
SR21098658|CLOS|"""Signal, traffic new"""|"""SGNL,TNW"""|"""New signal request at Dana and Victory Parkway"""|Dept of Trans and Eng|2021-11-16|2021-11-16|2022-05-15|"""DANA AV & VICTORY PKWY - GJ1782936150 """|45207.0|39.1473065622853|-84.4793526079336|11/16/2021 12:00:00 AM|11/16/2021 12:00:00 AM|11/16/2021 12:00:00 AM
SR21100494|OPEN|"""Sidewalk, Obstructions"""|"""ADASDWKO"""|"""bushes blocking passage of sidewalk"""|Dept of Trans and Eng|2021-11-23|2021-11-23|2022-05-22|"""546 PROSPECT PL - GJ1644235671 """|45229.0|39.1433409347447|-84.4955309659959|11/23/2021 12:00:00 AM|11/23/2021 12:00:00 AM|11/23/2021 12:00:00 AM
SR21100470|OPEN|"""Tall grass/weeds, private prop"""|"""TLGR-PRV"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-11-23|2021-11-23|2022-01-07|"""1029 ROSS AV, CINC - GJ0969832219"""|45205.0|39.1139183234667|-84.5745795897798|11/23/2021 12:00:00 AM|11/23/2021 12:00:00 AM|11/23/2021 12:00:00 AM
SR21100478|CLOS|"""Tall grass/weeds, private prop"""|"""TLGR-PRV"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-11-23|2021-11-24|2022-01-07|"""3126 HARVARD AV, CINC - GJ1807834869"""|45207.0|39.1357209434073|-84.4768753912117|11/23/2021 12:00:00 AM|11/24/2021 12:00:00 AM|11/24/2021 12:00:00 AM
SR21100371|NEW|"""Building, commercial CBHCODEC"""|"""BLD-COM"""|"""Moving industrialized unit at St. Boniface school"""|Cinc Building Dept|2021-11-23|2021-11-23|2022-05-22|"""4305 PITTS AV - GJ1208137998 """|45223.0|39.1653657373116|-84.5452290225474|11/23/2021 12:00:00 AM|11/23/2021 12:00:00 AM|11/23/2021 12:00:00 AM
SR21100566|CLOS|"""Litter, private property"""|"""LITR-PRV"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-11-23|2021-11-24|2022-01-07|"""820 MELBOURNE ST, CINC - """|45229.0|39.1386177750687|-84.489588757121|11/23/2021 12:00:00 AM|11/24/2021 12:00:00 AM|11/24/2021 12:00:00 AM
SR21100413|NEW|"""Litter, private property"""|"""LITR-PRV"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-11-23|2021-11-23|2022-01-07|"""1223 CONSIDINE AV, CINC - GJ1070232274"""|45204.0|39.114172616342|-84.5629499179146|11/23/2021 12:00:00 AM|11/23/2021 12:00:00 AM|11/23/2021 12:00:00 AM
SR21100415|CLOS|"""Litter, private property"""|"""LITR-PRV"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-11-23|2021-11-30|2022-01-07|"""2119 CENTRAL AV, CINC - GJ1356833092"""|45214.0|39.120839794228|-84.5295635624872|11/23/2021 12:00:00 AM|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM
SR21100303|CLOS|"""Heat, no heat hazard"""|"""HEAT"""|"""per OVERNIGGT VM,CALLED BACK TO GET LL INFO, LEFT VM"""|Cinc Health Dept|2021-11-23|2021-12-01|2022-05-22|"""6221 MADISON RD - GJ2567737796 """|45227.0|39.1601298221908|-84.3880648149569|11/23/2021 12:00:00 AM|12/01/2021 12:00:00 AM|12/01/2021 12:00:00 AM
SR21100328|CLOS|"""Sewage, in building"""|"""SEWAG_EX"""|"""TOILET AND TUB BACKS UP INTO KITCHEN AND BATH SINK, BLACK SLUDGE NOW SURFACING"""|Cinc Health Dept|2021-11-23|2021-11-29|2022-05-22|"""4481 COLERAIN AV - GJ1126838138 """|45223.0|39.1668289474099|-84.5545854486545|11/23/2021 12:00:00 AM|11/29/2021 12:00:00 AM|11/29/2021 12:00:00 AM
SR21100301|CLOS|"""Sign, grnd mnted new/chang/rem"""|"""NW/MSSNG"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Dept of Trans and Eng|2021-11-23|2021-11-23|2022-02-21|"""5139 HOLLAND DR, CINC - GJ1506240218"""|45232.0|39.1846259529694|-84.5100283328352|11/23/2021 12:00:00 AM|11/23/2021 12:00:00 AM|11/23/2021 12:00:00 AM
SR21100421|OPEN|"""Vehicle, abandon priv p no acc"""|"""ABAN-VNA"""|"""JV"""|Cinc Health Dept|2021-11-23|2021-11-23|2022-01-12|"""1689 MONTROSE ST - GJ1152333686 """|45214.0|39.1266773846589|-84.5530209437498|11/23/2021 12:00:00 AM|11/23/2021 12:00:00 AM|11/23/2021 12:00:00 AM
SR21100305|CLOS|"""Roaches - bldg or apartment"""|"""ROACHES"""|"""ROACHES"""|Cinc Health Dept|2021-11-23|2021-11-29|2022-05-22|"""1867 PROVINCIAL CT - GJ1031433013 """|45214.0|39.1209132934139|-84.5672057084508|11/23/2021 12:00:00 AM|11/29/2021 12:00:00 AM|11/29/2021 12:00:00 AM
SR21099202|NEW|"""Building, residential"""|"""BLD-RES"""|"""Inspect to update conditions & reissue B201804982 due to ownership change."""|Cinc Building Dept|2021-11-18|2021-11-18|2022-11-18|"""2552 WARSAW AV - GJ1112531808 """|45204.0|39.1098736289458|-84.5582129684664|11/18/2021 12:00:00 AM|11/18/2021 12:00:00 AM|11/18/2021 12:00:00 AM
SR21099233|CLOS|"""Planter Free Standing or Temp"""|"""PLANTERS"""|"""Planters"""|Law Department|2021-11-18|2021-11-18|2022-11-18|"""1200 BROADWAY - GJ1544131915 """|45202.0|39.1097744667931|-84.508298235338|11/18/2021 12:00:00 AM|11/18/2021 12:00:00 AM|11/18/2021 12:00:00 AM
SR21099261|CLOS|"""Litter, private property"""|"""LITR-PRV"""|"""TIRES AT THE CURB FOR MULTIPLE WEEKS """|Public Services|2021-11-18|2021-11-18|2022-01-02|"""3331 CAVANAUGH AV - GJ0973535507 """|45211.0|39.1435063910996|-84.5731249953651|11/18/2021 12:00:00 AM|11/18/2021 12:00:00 AM|11/18/2021 12:00:00 AM
SR21099386|OPEN|"""Tall grass/weeds, private prop"""|"""TLGR-PRV"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-11-18|2021-11-18|2022-01-02|"""1995 MADISON RD, CINC - GJ1927934471"""|45208.0|39.1318380438541|-84.4631165130299|11/18/2021 12:00:00 AM|11/18/2021 12:00:00 AM|11/18/2021 12:00:00 AM
SR21099477|CLOS|"""Food operation, request gen"""|"""GRCRYCNC"""|"""PARKLAND- CFD complaint of structure fire at the facility."""|Cinc Health Dept|2021-11-18|2021-11-22|2022-05-17|"""6550 PARKLAND AV - FJ9968431768 """|45233.0|39.112203654372|-84.6904446373691|11/18/2021 12:00:00 AM|11/22/2021 12:00:00 AM|11/22/2021 12:00:00 AM
SR21099451|CLOS|"""Light, new/change"""|"""LGHT,NWS"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Dept of Trans and Eng|2021-11-18|2021-11-29|2022-02-16|"""2331 GRIGG AV, CINC - GJ1994735813"""|45207.0|39.1437495586283|-84.4549426329929|11/18/2021 12:00:00 AM|11/29/2021 12:00:00 AM|11/29/2021 12:00:00 AM
SR21099377|CLOS|"""Dumping, prv prop <2500 sq ft"""|"""DUMP-PVS"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-11-18|2021-12-02|2022-01-02|"""SPRING GROVE AV & HARRISON AV"""|45214.0|39.1230067005558|-84.5361381752243|11/18/2021 12:00:00 AM|12/02/2021 12:00:00 AM|12/02/2021 12:00:00 AM
SR21099379|CLOS|"""Street sweeping"""|"""CLEAN-ST"""|"""Citizen is complaining that the driver of the street sweeper on his street, only sweeps one side of the street. The caller stated that the driver sweeps half way, and then parks for long periods of time. He then pulls off and does not return to clean the other side of the street."""|Public Services|2021-11-18|2021-11-21|2022-02-16|"""2513 HALSTEAD ST - GJ1329233842 """|45214.0|39.1276537267378|-84.5325281268204|11/18/2021 12:00:00 AM|11/21/2021 12:00:00 AM|11/21/2021 12:00:00 AM
SR21099462|CLOS|"""Litter, private property"""|"""LITR-PRV"""|"""SOFAS- COUCH CUSHION, BED FRAMES AND CAR PARTS ARE ALL OVER THE PROPERTY. NEIGHBORS ADV THE TRASH AND MISC FURNITURE IS SPILLING OVER ONTO THEIR PROPERTY """|Public Services|2021-11-18|2021-11-19|2022-01-02|"""946 BURTON AV - GJ1746836526 """|45229.0|39.1507856183915|-84.4834009269065|11/18/2021 12:00:00 AM|11/19/2021 12:00:00 AM|11/19/2021 12:00:00 AM
SR21099427|NEW|"""Building, residential"""|"""BLD-RES"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-11-18|2021-11-18|2022-11-18|"""3340 MONTGOMERY RD, CINC - GJ1827435196"""|45207.0|39.138611998588|-84.4745057665234|11/18/2021 12:00:00 AM|11/18/2021 12:00:00 AM|11/18/2021 12:00:00 AM
SR21099474|NEW|"""Building, residential"""|"""BLD-RES"""|"""Water pouring through main space of business"""|Cinc Building Dept|2021-11-18|2021-11-18|2022-11-18|"""1220 HARRISON AV - GJ1288633382 """|45214.0|39.123614179698|-84.5373580591801|11/18/2021 12:00:00 AM|11/18/2021 12:00:00 AM|11/18/2021 12:00:00 AM
SR21099303|OPEN|"""Building, residential"""|"""BLD-RES"""|"""NO HEAT"""|Cinc Building Dept|2021-11-18|2021-11-22|2022-11-18|"""2503 FLANIGAN CT - GJ0944842202 """|45239.0|39.2038492501502|-84.5743729219075|11/18/2021 12:00:00 AM|11/22/2021 12:00:00 AM|11/22/2021 12:00:00 AM
SR21099326|OPEN|"""Roaches - bldg or apartment"""|"""ROACHES"""|"""ROACHES"""|Cinc Health Dept|2021-11-18|2021-12-01|2022-05-17|"""510 BETTON ST - GJ1409931968 """|45214.0|39.1105870201738|-84.5237896683971|11/18/2021 12:00:00 AM|12/01/2021 12:00:00 AM|12/01/2021 12:00:00 AM
SR21099479|CLOS|"""Tree, trim requird private """|"""TTRMPVUF"""|"""Tree branches is blocking sidewalk. The branches has thorns and the citizen walked into the thrones. Tree is located on Zumstein Ave on the side of 5/3 Bank."""|Park Department|2021-11-18|2021-11-19|2022-11-18|"""2632 ERIE AV - GJ2088135425 """|45208.0|39.140015034027|-84.4443014933877|11/18/2021 12:00:00 AM|11/19/2021 12:00:00 AM|11/19/2021 12:00:00 AM
SR21099385|NEW|"""Vehicle, abandon priv p access"""|"""ABAN-VPR"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Health Dept|2021-11-18|2021-11-18|2022-01-07|"""7921 GLEN ORCHARD DR, CINC - GJ1940443001"""|45237.0|39.2085854537864|-84.4589216481184|11/18/2021 12:00:00 AM|11/18/2021 12:00:00 AM|11/18/2021 12:00:00 AM
SR21099375|CLOS|"""Litter, private property"""|"""LITR-PRV"""|"""CITIZEN STATES 2 KINGS SIZE MATTRESS AND OTHER ITEMS ON SIDE WALK """|Public Services|2021-11-18|2021-12-01|2022-01-02|"""7138 EASTLAWN DR - GJ1967941030 """|45237.0|39.190771986244|-84.4563816257999|11/18/2021 12:00:00 AM|12/01/2021 12:00:00 AM|12/01/2021 12:00:00 AM
SR21099208|NEW|"""Plumbing, defective"""|"""PLMB_DEF"""|"""unit has water backing up from floor drains """|Cinc Health Dept|2021-11-18|2021-11-18|2022-05-17|"""615 LOWELL AV - GJ1357935264 """|45220.0|39.1403804173114|-84.5287593107717|11/18/2021 12:00:00 AM|11/18/2021 12:00:00 AM|11/18/2021 12:00:00 AM
SR21099334|CLOS|"""Food operation, request gen"""|"""GRCRYCNC"""|"""Top Cats- Caller states facility is filthy thoughout."""|Cinc Health Dept|2021-11-18|2021-12-06|2022-05-17|"""2820 SHORT VINE ST - GJ1531034431 """|45219.0|39.1324606204173|-84.5090096511315|11/18/2021 12:00:00 AM|12/06/2021 12:00:00 AM|12/06/2021 12:00:00 AM
SR21098545|OPEN|"""Light, new/change"""|"""LGHT,NWS"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Dept of Trans and Eng|2021-11-16|2021-11-29|2022-02-14|"""3958 FARRELL DR, CINC - GJ0958837216"""|45211.0|39.1589285659796|-84.5742818588119|11/16/2021 12:00:00 AM|11/29/2021 12:00:00 AM|11/29/2021 12:00:00 AM
SR21098662|NEW|"""Building, residential"""|"""BLD-RES"""|"""BROKEN BANNISTER/MISSING DRAWER/NAILS IN FLOOR"""|Cinc Building Dept|2021-11-16|2021-11-16|2022-11-16|"""534 DERRICK TURNBOW AV - GJ1402832036 """|45214.0|39.1112185487959|-84.5245833745297|11/16/2021 12:00:00 AM|11/16/2021 12:00:00 AM|11/16/2021 12:00:00 AM
SR21098289|NEW|"""Building, residential"""|"""BLD-RES"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-11-15|2021-11-15|2022-11-15|"""2806 TEMPLE AV, CINC - GJ0780136579"""|45211.0|39.1536317815763|-84.5951555606741|11/15/2021 12:00:00 AM|11/15/2021 12:00:00 AM|11/15/2021 12:00:00 AM
SR21098459|OPEN|"""Street plates, slippery street"""|"""STRTPLTC"""|""" """|Public Services|2021-11-15|2021-11-15|2022-05-14|"""2417 RIVERSIDE DR - GJ1915033568 """|45202.0|39.1237362509433|-84.4649105979535|11/15/2021 12:00:00 AM|11/15/2021 12:00:00 AM|11/15/2021 12:00:00 AM
SR21098276|OPEN|"""Building, vacant and open res """|"""BLD_VACR"""|"""Issue existing orders to new owner to update"""|Cinc Building Dept|2021-11-15|2021-12-01|2022-01-26|"""1401 CEDAR AV - GJ1223941642 """|45224.0|39.1981326639707|-84.5422510919938|11/15/2021 12:00:00 AM|12/01/2021 12:00:00 AM|12/01/2021 12:00:00 AM
SR21098496|CLOS|"""Misc traffc study cnt/accident"""|"""SGNL,TRF"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Dept of Trans and Eng|2021-11-15|2021-12-01|2022-03-15|"""4028 CLIFTON AV, CINC - GJ1475537368"""|45220.0|39.1590405578817|-84.5144962780705|11/15/2021 12:00:00 AM|12/01/2021 12:00:00 AM|12/01/2021 12:00:00 AM
SR21098380|CLOS|"""Tree, trim requird private """|"""TTRMPVUF"""|"""Street sign is being blocked by tree branches. White direction street sign"""|Park Department|2021-11-15|2021-11-18|2022-11-15|"""BROTHERTON CT & ERIE CT - GJ2435236787 """|45227.0|39.1513822891114|-84.4037298820563|11/15/2021 12:00:00 AM|11/18/2021 12:00:00 AM|11/18/2021 12:00:00 AM
SR21098211|OPEN|"""Mold, building or apartment"""|"""MOLD"""|"""KITCHEN """|Cinc Health Dept|2021-11-15|2021-11-18|2022-05-14|"""741 KINGS RUN DR - GJ1437439765 """|45232.0|39.180708709684|-84.5181521161661|11/15/2021 12:00:00 AM|11/18/2021 12:00:00 AM|11/18/2021 12:00:00 AM
SR21098176|NEW|"""Building, commercial CBHCODEC"""|"""BLD-COM"""|"""Fire in Commercial Kitchen Hood and Grease Duct"""|Cinc Building Dept|2021-11-15|2021-11-15|2022-05-14|"""925 RIVERSIDE DR - GJ1663431308 """|45202.0|39.1040167580329|-84.4947044449937|11/15/2021 12:00:00 AM|11/15/2021 12:00:00 AM|11/15/2021 12:00:00 AM
SR21098281|CLOS|"""Building, residential"""|"""BLD-RES"""|"""NO HEAT"""|Cinc Building Dept|2021-11-15|2021-11-18|2022-11-15|"""1505 GOVERNOR TER - GJ1730243742 """|45215.0|39.2157920048426|-84.4829984935594|11/15/2021 12:00:00 AM|11/18/2021 12:00:00 AM|11/18/2021 12:00:00 AM
SR21098307|OPEN|"""Street plates, slippery street"""|"""STRTPLTC"""|"""1 PLATE """|Public Services|2021-11-15|2021-11-15|2022-05-14|"""423 HOGE ST - GJ2150632965 """|45226.0|39.1177101692421|-84.4378749930439|11/15/2021 12:00:00 AM|11/15/2021 12:00:00 AM|11/15/2021 12:00:00 AM
SR21098136|CLOS|"""Heat, no heat hazard"""|"""HEAT"""|"""NO HEAT, BROKEN """|Cinc Health Dept|2021-11-15|2021-11-16|2022-05-14|"""1505 GOVERNOR TER - GJ1730243742 """|45215.0|39.2157920048426|-84.4829984935594|11/15/2021 12:00:00 AM|11/16/2021 12:00:00 AM|11/16/2021 12:00:00 AM
SR21098300|OPEN|"""Street plates, slippery street"""|"""STRTPLTC"""|"""1 PLATE"""|Public Services|2021-11-15|2021-11-15|2022-05-14|"""307 SEITZ ST - GJ1513832541 """|45202.0|39.1154927108411|-84.5116026133218|11/15/2021 12:00:00 AM|11/15/2021 12:00:00 AM|11/15/2021 12:00:00 AM
SR21100483|CLOS|"""Litter, private property"""|"""LITR-PRV"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-11-23|2021-11-30|2022-01-07|"""142 LYON ST, CINC - GJ1462333810"""|45219.0|39.1270463140783|-84.5171479885983|11/23/2021 12:00:00 AM|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM
SR21100360|NEW|"""Building, residential"""|"""BLD-RES"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-11-23|2021-11-23|2022-11-23|"""5972 BAGDAD DR, CINC - GJ2492630290"""|45230.0|39.0927601602122|-84.3992292079556|11/23/2021 12:00:00 AM|11/23/2021 12:00:00 AM|11/23/2021 12:00:00 AM
SR21100416|CLOS|"""Litter, private property"""|"""LITR-PRV"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-11-23|2021-11-30|2022-01-07|"""2133 CENTRAL AV, CINC - GJ1352633100"""|45214.0|39.1209191782237|-84.530048867652|11/23/2021 12:00:00 AM|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM
SR21100372|OPEN|"""Plumbing, defective"""|"""PLMB_DEF"""|"""WATER LEAKING FROM WALLS """|Cinc Health Dept|2021-11-23|2021-12-01|2022-05-22|"""831 EZZARD CHARLES DR - GJ1364031745 """|45203.0|39.1086886904363|-84.5291636044468|11/23/2021 12:00:00 AM|12/01/2021 12:00:00 AM|12/01/2021 12:00:00 AM
SR21100304|OPEN|"""Land/use, non-permttd use res"""|"""USE_R"""|"""Parking on unpaved surfaces"""|Cinc Building Dept|2021-11-23|2021-11-24|2022-05-22|"""643 FROOME AV - GJ1468039202 """|45232.0|39.1755628663436|-84.5147899771478|11/23/2021 12:00:00 AM|11/24/2021 12:00:00 AM|11/24/2021 12:00:00 AM
SR21100343|NEW|"""Building, residential"""|"""BLD-RES"""|"""Toilet is stopped up. Living room tile is coming up. Tub faucet does not work."""|Cinc Building Dept|2021-11-23|2021-11-23|2022-11-23|"""3545 HARVEY AV - GJ1621136059 """|45229.0|39.146892041934|-84.4980759247862|11/23/2021 12:00:00 AM|11/23/2021 12:00:00 AM|11/23/2021 12:00:00 AM
SR21100558|CLOS|"""Light, new/change"""|"""LGHT,NWS"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Dept of Trans and Eng|2021-11-23|2021-11-24|2022-02-21|"""1314 CHASE AV, CINC - GJ1310737809"""|45223.0|39.1634204185265|-84.5334107587172|11/23/2021 12:00:00 AM|11/24/2021 12:00:00 AM|11/24/2021 12:00:00 AM
SR21100519|NEW|"""Building, residential"""|"""BLD-RES"""|"""Working without permits"""|Cinc Building Dept|2021-11-23|2021-11-23|2022-11-23|"""3032 MCHENRY AV - GJ0916635288 """|45211.0|39.1416681789126|-84.5797680572324|11/23/2021 12:00:00 AM|11/23/2021 12:00:00 AM|11/23/2021 12:00:00 AM
SR21100443|NEW|"""Building, residential"""|"""BLD-RES"""|"""Switch making humming noise in bathroom. No electric in bathroom"""|Cinc Building Dept|2021-11-23|2021-11-23|2022-11-23|"""2631 GILBERT AV - GJ1704134071 """|45206.0|39.1287911754159|-84.4891238486982|11/23/2021 12:00:00 AM|11/23/2021 12:00:00 AM|11/23/2021 12:00:00 AM
SR21100480|NEW|"""Building, residential"""|"""BLD-RES"""|"""Citizen states that she is paying the duke gas bill for an entire 3 apt complex. She had duke come out and check the gas lines in the home. She has contacted her land lord about the issue and they will not come out to fix the issue."""|Cinc Building Dept|2021-11-23|2021-11-23|2022-11-23|"""2654 FENTON AV - GJ0943634657 """|45211.0|39.1359256708774|-84.5768475684581|11/23/2021 12:00:00 AM|11/23/2021 12:00:00 AM|11/23/2021 12:00:00 AM
SR21100299|CLOS|"""Heat, no heat hazard"""|"""HEAT"""|"""NO HEAT"""|Cinc Health Dept|2021-11-23|2021-11-30|2022-05-22|"""4856 YARMOUTH AV - GJ1870839129 """|45237.0|39.1739016575466|-84.4682255631885|11/23/2021 12:00:00 AM|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM
SR21100310|OPEN|"""Parking, grass front yd res"""|"""PRKNGYRD"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-11-23|2021-12-03|2022-05-22|"""647 HAWTHORNE AV, CINC - GJ1073830952"""|45205.0|39.1022645127554|-84.5629390754848|11/23/2021 12:00:00 AM|12/03/2021 12:00:00 AM|12/03/2021 12:00:00 AM
SR21100315|CLOS|"""Plumbing, defective"""|"""PLMB_DEF"""|"""FLOODING WHEN OTHER APTS, BATH/FLUSCH """|Cinc Health Dept|2021-11-23|2021-11-24|2022-05-22|"""3401 MCHENRY AV - GJ0990136143 """|45211.0|39.1491933444121|-84.5710177230044|11/23/2021 12:00:00 AM|11/24/2021 12:00:00 AM|11/24/2021 12:00:00 AM
SR21100485|CLOS|"""Building, residential"""|"""BLD-RES"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-11-23|2021-12-03|2022-11-23|"""809 MANN PL, CINC - GJ1701536049"""|45229.0|39.1466097422642|-84.4887780263015|11/23/2021 12:00:00 AM|12/03/2021 12:00:00 AM|12/03/2021 12:00:00 AM
SR21100505|CLOS|"""Mold, building or apartment"""|"""MOLD"""|"""BTHRM WALLS"""|Cinc Health Dept|2021-11-23|2021-11-30|2022-05-22|"""3995 WESS PARK DR - GJ1602837579 """|45217.0|39.1606228627857|-84.499715030322|11/23/2021 12:00:00 AM|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM
SR21099212|CLOS|"""Vehicle, abandon priv p access"""|"""ABAN-VPR"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Health Dept|2021-11-18|2021-11-23|2022-01-07|"""933 PURCELL AV, CINC - GJ1057331636"""|45205.0|39.1084631299874|-84.564633121191|11/18/2021 12:00:00 AM|11/23/2021 12:00:00 AM|11/23/2021 12:00:00 AM
SR21099430|OPEN|"""Litter, private property"""|"""LITR-PRV"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-11-18|2021-11-18|2022-01-02|"""4715 GREEN GLEN LN, CINC - GJ0789933192"""|45238.0|39.1231074648655|-84.5950535629892|11/18/2021 12:00:00 AM|11/18/2021 12:00:00 AM|11/18/2021 12:00:00 AM
SR21099421|OPEN|"""Litter, private property"""|"""LITR-PRV"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-11-18|2021-11-18|2022-01-02|"""4719 GREEN GLEN LN, CINC - GJ0788333197"""|45238.0|39.1231617957271|-84.595238524329|11/18/2021 12:00:00 AM|11/18/2021 12:00:00 AM|11/18/2021 12:00:00 AM
SR21099406|CLOS|"""Litter, private property"""|"""LITR-PRV"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-11-18|2021-11-23|2022-01-02|"""2740 W MCMICKEN AV, CINC - GJ1357434275"""|45225.0|39.1314924779241|-84.5291164319103|11/18/2021 12:00:00 AM|11/23/2021 12:00:00 AM|11/23/2021 12:00:00 AM
SR21099466|NEW|"""Building, commercial CBHCODEC"""|"""BLD-COM"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-11-18|2021-11-18|2022-05-17|"""1220 HARRISON AV, CINC - GJ1288633382"""|45214.0|39.123614179698|-84.5373580591801|11/18/2021 12:00:00 AM|11/18/2021 12:00:00 AM|11/18/2021 12:00:00 AM
